"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url","lat","lng"
"x246999646","x1103300814897070085",2019-03-06 14:26:27,"alexxx_ai","Finally feeling better the flu this season is NO JOKE sisters","Twitter for iPhone",61,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/alexxx_ai/status/1103300814897070085","Dimicchoe","NJ","weird but cute",,FALSE,387,420,2,16392,10310,2011-02-03 22:02:15,FALSE,,,"en","https://pbs.twimg.com/profile_banners/246999646/1515778985","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1099059043149193216/E-MALfy1_normal.jpg",,
"x561187720","x1103299719890169857",2019-03-06 14:22:06,"ZacharyGGunn","“Wash your hands it’s flu season” https://t.co/uh2vu26kBI","Twitter for iPhone",33,,,,TRUE,FALSE,0,0,,,"twitter.com/gavinpurcell/s…","https://t.co/uh2vu26kBI","https://twitter.com/gavinpurcell/status/1102613939307724800",,,,,,,,,,,"en","x1102613939307724800","Your Mom just announced she’s running for President in 2020. What’s her campaign slogan?",2019-03-04 16:57:03,"Twitter for iPhone",8629,1477,"x5848412","gavinpurcell","Gavin Purcell",24448,3684,31621,"iPhone: 40.759566,-73.979585","Producer/Writer + Nerd + Dad",TRUE,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ZacharyGGunn/status/1103299719890169857","Zachary G. Gunn","DeLand, FL","Product of Hayek, Friedman, Tim Keller and Outkast/ Roland George Investment Program Portfolio Manager",,FALSE,371,268,5,5986,3233,2012-04-23 14:36:17,FALSE,,,"en","https://pbs.twimg.com/profile_banners/561187720/1433364642","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/736207852713443328/B-BXCwBs_normal.jpg",,
"x34294678","x1103298615072694272",2019-03-06 14:17:42,"cleaning_Mag","Flu Season Has Schools Increasing Disinfection https://t.co/Ft5RNQKr6b #infectioncontrol #fluseason #healthyschool #FacilitiesMgmt","Twitter Web Client",130,,,,FALSE,FALSE,3,2,"infectioncontrol fluseason healthyschool FacilitiesMgmt",,"cleanlink.com/news/article/F…","https://t.co/Ft5RNQKr6b","https://www.cleanlink.com/news/article/Flu-Season-Has-Schools-Increasing-Disinfection---23573",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/cleaning_Mag/status/1103298615072694272","FacilityCleaning Mag","Milwaukee, WI","The only publication exclusively for in-house custodial management decision makers in education, healthcare, hospitality, commercial & government facilities.","http://t.co/GxYknHurmE",FALSE,7098,1606,164,4826,3847,2009-04-22 15:03:14,FALSE,"http://t.co/GxYknHurmE","http://www.cleanlink.com/fcd/","en","https://pbs.twimg.com/profile_banners/34294678/1375357258","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/378800000290113370/ce53dd2e672326ede8ee908bb95e634f_normal.png",,
"x14602924","x1103293850825703425",2019-03-06 13:58:46,"inforum","Health officials: Flu season yet to peak, shots still advised https://t.co/tSKTOGjq1h","SocialFlow",85,,,,FALSE,FALSE,0,1,,,"trib.al/3c33Syj","https://t.co/tSKTOGjq1h","https://trib.al/3c33Syj",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/inforum/status/1103293850825703425","inforum","Fargo, N.D.","News from Fargo-Moorhead and around the region. Sign up for email newsletters at: https://t.co/TpyyZy2G3d","https://t.co/HuLsXKHQ14",FALSE,37827,835,440,116844,1297,2008-04-30 17:21:53,TRUE,"https://t.co/HuLsXKHQ14","http://www.inforum.com","en","https://pbs.twimg.com/profile_banners/14602924/1546876065","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1054729033152430084/fnhYyA7h_normal.jpg",,
"x2961098613","x1103293423812075520",2019-03-06 13:57:05,"CincyHealthNews","Article includes comments by Robert Frenck, MD, of  @uofcincy Department of Pediatrics and @CincyChildrens, in his role as a member of the Ohio Chapter of @AmerAcadPeds. https://t.co/iWmAeyzGDK","Twitter Web Client",193,,,,FALSE,FALSE,0,0,,,"bit.ly/2VH29SC","https://t.co/iWmAeyzGDK","https://bit.ly/2VH29SC",,,,,,,,,"x347974719 x40927068 x32431468","uofcincy CincyChildrens AmerAcadPeds","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/CincyHealthNews/status/1103293423812075520","CincyHealthNews","Cincinnati, OH","Independent journalist providing links to local and some national health news, with occasional commentary.",,FALSE,586,305,6,5859,264,2015-01-04 23:20:34,FALSE,,,"en","https://pbs.twimg.com/profile_banners/2961098613/1449501941","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/672840092122112000/onk-HOrm_normal.jpg",,
"x55850880","x1103290411605467136",2019-03-06 13:45:06,"jennspiller","@BlakeLeyers @MichelleHffmn Yeah. I'm all about the green cleaning products until flu season hits. And then I want to aerosolize bleach.","Twitter Web Client",108,"x1103289867046453250","x333597201","BlakeLeyers",FALSE,FALSE,2,0,,,,,,,,,,,,,,"x333597201 x1568337194","BlakeLeyers MichelleHffmn","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/jennspiller/status/1103290411605467136","Jennifer Spiller","Northern Virginia","Writer, Mom to kids and collies, Show Tune Geek. Wahoo. Native New Yorker. Serial mover. Represented by Donna Bagdasarian.","https://t.co/Q8VVkO9oBm",FALSE,2093,1652,192,59581,20107,2009-07-11 15:14:41,FALSE,"https://t.co/Q8VVkO9oBm","http://www.jenniferspiller.com","en","https://pbs.twimg.com/profile_banners/55850880/1447076597","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/721051266701463552/BzfnmrEs_normal.jpg",,
"x118795150","x1103289140949499905",2019-03-06 13:40:03,"MarkSomerson","@DanHughes1959 It ain't flu season until The Dispatch calls it flu season.","TweetDeck",59,"x1103288817971331074","x386112940","DanHughes1959",FALSE,FALSE,0,0,,,,,,,,,,,,,,"x386112940","DanHughes1959","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/MarkSomerson/status/1103289140949499905","Mark D. Somerson","Columbus Ohio","Managing editor at Columbus Business First. Formerly of The Columbus Dispatch. OSU J School grad, CBJ fan since the start and Grateful Dead faithful since 1983.","https://t.co/9qksjpitVx",FALSE,1661,478,90,18038,2219,2010-03-01 19:36:22,FALSE,"https://t.co/9qksjpitVx","https://www.bizjournals.com/columbus","en","https://pbs.twimg.com/profile_banners/118795150/1375716600","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/794199007413334016/04VJ9O0G_normal.jpg",,
"x386112940","x1103288817971331074",2019-03-06 13:38:46,"DanHughes1959","Flu season worsens in Ohio; hospitalizations exceed average of recent years https://t.co/awJnYulD97","Twitter Web Client",99,,,,FALSE,FALSE,1,1,,,"dispatch.com/news/20190305/…","https://t.co/awJnYulD97","http://dispatch.com/news/20190305/flu-season-worsens-in-ohio-hospitalizations-exceed-average-of-recent-years",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/DanHughes1959/status/1103288817971331074","Dan Hughes","Columbus, Ohio","Assistant managing editor/news, The Columbus Dispatch",,FALSE,701,417,44,4974,14,2011-10-06 17:51:17,FALSE,,,"en",,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/669229345337163777/BitQOlkP_normal.jpg",,
"x484744163","x1103287865386127366",2019-03-06 13:34:59,"garron_b","@Maddie_Gardner @WFMY Elderberry is awesome! I take it for prevention and it has kept me flu free this season!","Twitter for iPhone",88,"x1103260008102400002","x284277683","Maddie_Gardner",FALSE,FALSE,1,0,,,,,,,,,,,,,,"x284277683 x14361260","Maddie_Gardner WFMY","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/garron_b/status/1103287865386127366","Garron Bernard","north carolina","Worship & Youth Pastor @ Westside CC ⛪ Love God, love people, live humbly. Carolina Panthers fan! 🇬🇧🇳🇬🇺🇸 John 16:33 #Rock4Christ #HopeDealer #KeepPounding","https://t.co/O9tjE88eSc",FALSE,1359,1866,20,4385,8915,2012-02-06 12:54:59,FALSE,"https://t.co/O9tjE88eSc","http://www.reverbnation.com/garronbernard7","en","https://pbs.twimg.com/profile_banners/484744163/1536854006","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/689649158509219843/5paTEHU6_normal.jpg",,
"x3815375249","x1103282389688684549",2019-03-06 13:13:14,"patemama5","Did you know germs LOVE to hang out in coffee makers? Join the @SeventhGen #GenerationGood community and learn great tips to stay healthy this cold and flu season! #ad https://t.co/QAFBzqZ9CW","Single Click Sharing℠",191,,,,FALSE,FALSE,0,0,"GenerationGood ad",,"h3.sml360.com/-/33ahd","https://t.co/QAFBzqZ9CW","http://h3.sml360.com/-/33ahd",,,,,,,,,"x15247902","SeventhGen","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/patemama5/status/1103282389688684549","Bridgette Cooper","West Virginia, USA","",,FALSE,35,439,0,612,78,2015-09-29 14:19:42,FALSE,,,"en","https://pbs.twimg.com/profile_banners/3815375249/1443536765","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/648865349987905536/kClDwPhH_normal.jpg",,
"x260448152","x1103274677156413440",2019-03-06 12:42:35,"Buckeyevets","It’s time for spring vaccines! With the concerns about flu, and approaching mosquito season, LET’S GET VACCINATED! (And enjoy these horse fails- mostly people fails-from AFV) https://t.co/Q9JMGCvB7k","Facebook",198,,,,FALSE,FALSE,0,0,,,"facebook.com/381367161795/p…","https://t.co/Q9JMGCvB7k","https://www.facebook.com/381367161795/posts/10157047393556796/",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Buckeyevets/status/1103274677156413440","Ken Keckler","East of Cleveland, Ohio","Equine vet in Burton Ohio, mostly sporthorse medicine. Ohio State Grad 1987 and 1991.","http://t.co/c0ateCJeC0",FALSE,34,17,2,506,0,2011-03-03 22:21:39,FALSE,"http://t.co/c0ateCJeC0","http://www.buckeyevet.org/Buckeye-Blog.html","en","https://pbs.twimg.com/profile_banners/260448152/1466361725","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/744601051160973312/xGpPM6yl_normal.jpg",,
"x115512263","x1103271522611970049",2019-03-06 12:30:03,"AcuAtlanta","Fighting the Flu This Season - Read more: https://t.co/cdISTyELMz","Sprout Social",65,,,,FALSE,FALSE,0,0,,,"bit.ly/2HhPJfK","https://t.co/cdISTyELMz","https://bit.ly/2HhPJfK",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/AcuAtlanta/status/1103271522611970049","Acupuncture Atlanta","Atlanta","Health and Wellness site featuring an educational health blog and an online store carrying supplements and Chinese herbs","http://t.co/jzGEtHTjVy",FALSE,333,2210,5,2197,226,2010-02-18 22:30:05,FALSE,"http://t.co/jzGEtHTjVy","http://www.acuatlanta.net","en","https://pbs.twimg.com/profile_banners/115512263/1551304216","http://abs.twimg.com/images/themes/theme17/bg.gif","http://pbs.twimg.com/profile_images/951877358587281409/gTq1TX6G_normal.jpg",,
"x15922892","x1103200089164652544",2019-03-06 07:46:12,"4029news","57 Arkansas have died of the flu this season https://t.co/69WD9pYIG1 https://t.co/ugkJ9PA1an","trueAnthem",68,,,,FALSE,FALSE,0,0,,,"bit.ly/2TmhvPs","https://t.co/69WD9pYIG1","http://bit.ly/2TmhvPs","http://pbs.twimg.com/media/D09aooWX0AA9y_c.jpg","https://t.co/ugkJ9PA1an","https://twitter.com/4029news/status/1103200089164652544/photo/1","photo","http://pbs.twimg.com/media/D09aooWX0AA9y_c.jpg","https://t.co/ugkJ9PA1an","https://twitter.com/4029news/status/1103200089164652544/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/4029news/status/1103200089164652544","4029news","Rogers, Arkansas","Breaking News and Weather for Northwest Arkansas and the River Valley. #4029News","http://t.co/ZUvUC2S0Iq",FALSE,65627,949,655,224000,554,2008-08-20 20:42:04,TRUE,"http://t.co/ZUvUC2S0Iq","http://4029tv.com/","en","https://pbs.twimg.com/profile_banners/15922892/1398198621","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/951518632902721541/OGm4DawA_normal.jpg",,
"x15922892","x1103114617742680064",2019-03-06 02:06:34,"4029news","57 Arkansas have died of the flu this season https://t.co/z7tF1NDvOH https://t.co/CTLU28Xpkw","trueAnthem",68,,,,FALSE,FALSE,0,0,,,"bit.ly/2EA7Jiv","https://t.co/z7tF1NDvOH","http://bit.ly/2EA7Jiv","http://pbs.twimg.com/media/D08M5i3X0AAXt_1.jpg","https://t.co/CTLU28Xpkw","https://twitter.com/4029news/status/1103114617742680064/photo/1","photo","http://pbs.twimg.com/media/D08M5i3X0AAXt_1.jpg","https://t.co/CTLU28Xpkw","https://twitter.com/4029news/status/1103114617742680064/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/4029news/status/1103114617742680064","4029news","Rogers, Arkansas","Breaking News and Weather for Northwest Arkansas and the River Valley. #4029News","http://t.co/ZUvUC2S0Iq",FALSE,65627,949,655,224000,554,2008-08-20 20:42:04,TRUE,"http://t.co/ZUvUC2S0Iq","http://4029tv.com/","en","https://pbs.twimg.com/profile_banners/15922892/1398198621","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/951518632902721541/OGm4DawA_normal.jpg",,
"x15922892","x1103041906169335808",2019-03-05 21:17:38,"4029news","57 Arkansas have died of the flu this season https://t.co/Zqr9ftCUL4 https://t.co/ovVJs9ZTIh","trueAnthem",68,,,,FALSE,FALSE,0,1,,,"bit.ly/2ECXrhO","https://t.co/Zqr9ftCUL4","http://bit.ly/2ECXrhO","http://pbs.twimg.com/media/D07KxJPXcAAow2G.jpg","https://t.co/ovVJs9ZTIh","https://twitter.com/4029news/status/1103041906169335808/photo/1","photo","http://pbs.twimg.com/media/D07KxJPXcAAow2G.jpg","https://t.co/ovVJs9ZTIh","https://twitter.com/4029news/status/1103041906169335808/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/4029news/status/1103041906169335808","4029news","Rogers, Arkansas","Breaking News and Weather for Northwest Arkansas and the River Valley. #4029News","http://t.co/ZUvUC2S0Iq",FALSE,65627,949,655,224000,554,2008-08-20 20:42:04,TRUE,"http://t.co/ZUvUC2S0Iq","http://4029tv.com/","en","https://pbs.twimg.com/profile_banners/15922892/1398198621","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/951518632902721541/OGm4DawA_normal.jpg",,
"x15922892","x1103270537952940032",2019-03-06 12:26:08,"4029news","57 Arkansas have died of the flu this season https://t.co/XeucRVGYzH https://t.co/TkvAhBTzAD","trueAnthem",68,,,,FALSE,FALSE,0,0,,,"bit.ly/2EHiGiv","https://t.co/XeucRVGYzH","http://bit.ly/2EHiGiv","http://pbs.twimg.com/media/D0-atSPWoAAy-q8.jpg","https://t.co/TkvAhBTzAD","https://twitter.com/4029news/status/1103270537952940032/photo/1","photo","http://pbs.twimg.com/media/D0-atSPWoAAy-q8.jpg","https://t.co/TkvAhBTzAD","https://twitter.com/4029news/status/1103270537952940032/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/4029news/status/1103270537952940032","4029news","Rogers, Arkansas","Breaking News and Weather for Northwest Arkansas and the River Valley. #4029News","http://t.co/ZUvUC2S0Iq",FALSE,65627,949,655,224000,554,2008-08-20 20:42:04,TRUE,"http://t.co/ZUvUC2S0Iq","http://4029tv.com/","en","https://pbs.twimg.com/profile_banners/15922892/1398198621","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/951518632902721541/OGm4DawA_normal.jpg",,
"x1010212579883540481","x1103267909676269569",2019-03-06 12:15:42,"4029Ify","The number Arkansans who have died from the flu this season now stands at 57, according to the Arkansas Department of Health. #arnews  https://t.co/8TTljb2K99","Twitter for iPhone",158,,,,FALSE,FALSE,0,0,"arnews",,"4029tv.com/article/57-ark…","https://t.co/8TTljb2K99","http://4029tv.com/article/57-arkansas-flu-deaths/26677998?src=app",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/4029Ify/status/1103267909676269569","Ify Egbosimba","Arkansas, USA","Anchor/Reporter for @4029News. Story idea? call/text (479) 222-5501 or email Ify.Egbosimba@hearst.com Professional account, for news + fun follow @IfyEgbosimba","https://t.co/YQFPnCPMoq",FALSE,160,343,3,1617,251,2018-06-22 17:27:02,FALSE,"https://t.co/YQFPnCPMoq","http://www.4029tv.com","en","https://pbs.twimg.com/profile_banners/1010212579883540481/1549280778",,"http://pbs.twimg.com/profile_images/1104358470663528448/tILgmVmr_normal.jpg",,
"x1012388749269979136","x1103264969116868608",2019-03-06 12:04:00,"GeorgeEM3","Flu season's over, let the allergies begin","Twitter for iPhone",42,,,,FALSE,FALSE,3,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/GeorgeEM3/status/1103264969116868608","Gem","Lebanon","Athlete / Masters in Biology  🇱🇧/ 🇭🇺",,FALSE,90,182,0,672,1823,2018-06-28 17:34:21,FALSE,,,"en","https://pbs.twimg.com/profile_banners/1012388749269979136/1538783733","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1100708910326009856/2khutYh__normal.jpg",,
"x551393033","x1103263491425624065",2019-03-06 11:58:08,"tarafrieden","#Instacart &amp; #clicklist are life savers!! Too sick to buy your groceries? Don’t want to take the little ones out during flu season? No worries, now! Seriously my mommy friends &amp; I often… https://t.co/UtIPSG3Amu","Instagram",218,,,,FALSE,FALSE,0,0,"Instacart clicklist",,"instagram.com/p/BuqoAtmFKGl/…","https://t.co/UtIPSG3Amu","https://www.instagram.com/p/BuqoAtmFKGl/?utm_source=ig_twitter_share&igshid=161bayjpxyxh2",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/tarafrieden/status/1103263491425624065","A Creative Parent","Fishers, IN","Blogger, wife, mother, parent educator, Signing Time Instructor. I'm here to share the trials of motherhood https://t.co/3TZ6gQ1tAv","https://t.co/3TZ6gQ1tAv",FALSE,1110,1829,34,2248,1004,2012-04-11 23:13:51,FALSE,"https://t.co/3TZ6gQ1tAv","http://tarafrieden.com","en","https://pbs.twimg.com/profile_banners/551393033/1494348094","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/867419148892213249/CcrjLJwN_normal.jpg",,
"x333597201","x1103260741640089601",2019-03-06 11:47:13,"BlakeLeyers","For the love of all that is good and holy, can we please be done with cold and flu season? https://t.co/Mjj5wwjlvd","Twitter for iPhone",90,,,,FALSE,FALSE,9,0,,,,,,"http://pbs.twimg.com/tweet_video_thumb/D0-RDDiW0AAESuJ.jpg","https://t.co/Mjj5wwjlvd","https://twitter.com/BlakeLeyers/status/1103260741640089601/photo/1","photo","http://pbs.twimg.com/tweet_video_thumb/D0-RDDiW0AAESuJ.jpg","https://t.co/Mjj5wwjlvd","https://twitter.com/BlakeLeyers/status/1103260741640089601/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/BlakeLeyers/status/1103260741640089601","Blake Leyers","Nashville, TN","Developmental editor, task dragon slayer, and some other third thing. A good day contains liberal doses of humor, grace, wine, and the series comma.","https://t.co/D5ANuOM7qH",FALSE,1476,967,79,58039,83735,2011-07-11 19:50:03,FALSE,"https://t.co/D5ANuOM7qH","http://blakeleyers.com","en","https://pbs.twimg.com/profile_banners/333597201/1420040679","http://abs.twimg.com/images/themes/theme15/bg.png","http://pbs.twimg.com/profile_images/993303263326949376/Yv-aK19P_normal.jpg",,
"x2905355543","x1103259593860354050",2019-03-06 11:42:39,"amirspeaks","So far this flu season, Swine flu (H1N1) virus has been dominant, but a more aggressive H3N2 strain has overtaken it, said Doctors Association Kashmir (DAK) on Wednesday in a communiqué. https://t.co/UDXRirUD80","Facebook",210,,,,FALSE,FALSE,3,0,,,"kashmirwindow.com/h3n2-strain-ov…","https://t.co/UDXRirUD80","https://kashmirwindow.com/h3n2-strain-overtakes-swine-flu-h1n1-virus-dak/",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/amirspeaks/status/1103259593860354050","Aamir Ali Shah","Kashmir","Journalist based in Kashmir. 
Editor, @KashmirWindow","https://t.co/lAsqqXbkhO",FALSE,413,474,3,1625,134,2014-12-04 17:52:53,FALSE,"https://t.co/lAsqqXbkhO","http://www.kashmirwindow.com","en","https://pbs.twimg.com/profile_banners/2905355543/1550252744","http://abs.twimg.com/images/themes/theme19/bg.gif","http://pbs.twimg.com/profile_images/1096464789650305024/dCVkJB4N_normal.jpg",,
"x171094127","x1103255056370098177",2019-03-06 11:24:37,"ULHT_News","Have you heard the news? 88% of our frontline staff had their @NHSflufighter flu jabs this season. Keeping our patients, staff &amp; their families #staywellthiswinter. 🙌🏻👌🏻
What a result! Top in the Midlands &amp; East &amp; 3rd in the country! 
#proud https://t.co/MA01aThfH2","Twitter for iPhone",253,,,,FALSE,FALSE,1,2,"staywellthiswinter proud",,,,,"http://pbs.twimg.com/media/D0-Mn9SXQAA4RDp.jpg","https://t.co/MA01aThfH2","https://twitter.com/ULHT_News/status/1103255056370098177/photo/1","photo","http://pbs.twimg.com/media/D0-Mn9SXQAA4RDp.jpg","https://t.co/MA01aThfH2","https://twitter.com/ULHT_News/status/1103255056370098177/photo/1",,"x351496805","NHSflufighter","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ULHT_News/status/1103255056370098177","NHS United Lincs","Lincolnshire","Acute NHS hospital trust serving the people of Lincolnshire. Account monitored 9am to 5pm. https://t.co/rYIZJfS5Gf","https://t.co/DagP2Vr3Pa",FALSE,6514,2495,114,15908,3017,2010-07-26 14:59:27,FALSE,"https://t.co/DagP2Vr3Pa","https://www.ulh.nhs.uk/jobs/","en","https://pbs.twimg.com/profile_banners/171094127/1547822527","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/880027623828672521/OHfRlhUi_normal.jpg",,
"x113170684","x1103233803168948225",2019-03-06 10:00:10,"BeessentialBDCR","It's cold and flu season--try these natural remedies to help treat your illness. https://t.co/lJbsyo97qA","Facebook",104,,,,FALSE,FALSE,0,0,,,"medicalnewstoday.com/articles/32460…","https://t.co/lJbsyo97qA","https://www.medicalnewstoday.com/articles/324607.php",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/BeessentialBDCR/status/1103233803168948225","Beessential","Cleveland","Nature's Solution to Extraordinary Products--that's us! We hand-make our natural bar soap, sulfate free shampoo and conditioner.","http://t.co/YIAPgCo8m4",FALSE,6207,6750,157,17463,6071,2010-02-10 23:09:39,FALSE,"http://t.co/YIAPgCo8m4","http://www.Beessential.com","en","https://pbs.twimg.com/profile_banners/113170684/1509383473","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/469201143919149057/aUmCFvQz_normal.jpeg",,
"x347617234","x1103227588858859522",2019-03-06 09:35:28,"Lynnnie92","Did you know germs LOVE to hang out in coffee makers? Join the @SeventhGen #GenerationGood community and learn great tips to stay healthy this cold and flu season! #ad https://t.co/JOdfN98Ggb","Single Click Sharing℠",191,,,,FALSE,FALSE,0,0,"GenerationGood ad",,"h3.sml360.com/-/339xu","https://t.co/JOdfN98Ggb","http://h3.sml360.com/-/339xu",,,,,,,,,"x15247902","SeventhGen","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Lynnnie92/status/1103227588858859522","Lynnette Marie","Union City, CA","",,FALSE,67,86,3,1885,397,2011-08-03 02:34:32,FALSE,,,"en","https://pbs.twimg.com/profile_banners/347617234/1474687880","http://abs.twimg.com/images/themes/theme17/bg.gif","http://pbs.twimg.com/profile_images/939389854319656960/qMfSMHdU_normal.jpg",,
